CaloAX,CaloAY,CaloBX,CaloBY,StartingCalo
1.5,3.5,3.5,5.5,23
4.5,2.5,8.5,5.5,23
0.5,4.5,2.5,2.5,23
0.5,1.5,2.5,1.5,23
0.5,0.5,3.5,0.5,23
2.5,2.5,7.5,0.5,24
2.5,1.5,5.5,2.5,24
0.5,5.5,5.5,4.5,1
0.5,4.5,4.5,5.5,1
1.5,4.5,6.5,4.5,1
0.5,4.5,0.5,4.5,1
0.5,4.5,1.5,5.5,1
0.5,2.5,0.5,3.5,1
0.5,4.5,1.5,3.5,1
1.5,4.5,6.5,5.5,1
1.5,2.5,5.5,4.5,1
2.5,4.5,6.5,2.5,1
0.5,4.5,6.5,4.5,2
0.5,3.5,8.5,5.5,2
1.5,3.5,8.5,2.5,2
6.5,2.5,8.5,2.5,2
3.5,2.5,5.5,0.5,3
3.5,1.5,6.5,1.5,3
1.5,3.5,3.5,5.5,3
0.5,2.5,2.5,3.5,3
1.5,4.5,2.5,5.5,3
2.5,2.5,6.5,2.5,3
1.5,5.5,7.5,4.5,3
1.5,3.5,3.5,0.5,3
0.5,4.5,2.5,5.5,3
8.5,2.5,7.5,3.5,3
1.5,4.5,4.5,3.5,4
1.5,4.5,6.5,4.5,4
1.5,3.5,4.5,5.5,4
0.5,3.5,2.5,1.5,4
1.5,1.5,7.5,0.5,4
0.5,3.5,4.5,5.5,4
0.5,3.5,5.5,5.5,4
2.5,5.5,7.5,3.5,4
0.5,0.5,3.5,0.5,4
0.5,3.5,2.5,3.5,5
0.5,3.5,3.5,2.5,5
2.5,3.5,7.5,1.5,5
0.5,0.5,4.5,2.5,5
0.5,1.5,3.5,3.5,5
0.5,1.5,1.5,1.5,5
2.5,1.5,6.5,1.5,5
0.5,4.5,5.5,5.5,5
0.5,2.5,3.5,1.5,6
3.5,2.5,7.5,1.5,6
1.5,1.5,5.5,3.5,6
4.5,2.5,7.5,3.5,6
2.5,2.5,7.5,5.5,6
0.5,3.5,3.5,4.5,6
3.5,5.5,8.5,5.5,6
1.5,1.5,6.5,0.5,6
0.5,4.5,1.5,3.5,6
0.5,3.5,2.5,5.5,6
0.5,2.5,0.5,2.5,6
0.5,2.5,1.5,4.5,6
1.5,2.5,5.5,2.5,7
5.5,3.5,8.5,4.5,7
0.5,1.5,3.5,3.5,7
7.5,3.5,8.5,3.5,7
2.5,2.5,5.5,2.5,7
1.5,4.5,7.5,3.5,7
0.5,3.5,4.5,2.5,7
0.5,2.5,2.5,2.5,8
0.5,4.5,1.5,5.5,8
1.5,3.5,0.5,4.5,8
1.5,2.5,0.5,1.5,8
0.5,3.5,1.5,3.5,8
5.5,2.5,7.5,1.5,8
0.5,1.5,0.5,2.5,8
2.5,2.5,7.5,5.5,9
0.5,2.5,2.5,3.5,9
0.5,4.5,4.5,3.5,9
1.5,3.5,8.5,5.5,9
0.5,1.5,3.5,3.5,9
0.5,4.5,4.5,3.5,9
0.5,2.5,6.5,2.5,9
2.5,3.5,7.5,4.5,10
4.5,3.5,8.5,5.5,10
2.5,3.5,6.5,1.5,10
0.5,2.5,2.5,3.5,10
1.5,3.5,8.5,2.5,10
4.5,3.5,7.5,1.5,10
0.5,3.5,0.5,2.5,11
0.5,4.5,3.5,1.5,11
2.5,2.5,6.5,2.5,11
2.5,1.5,5.5,0.5,11
0.5,1.5,2.5,1.5,12
0.5,1.5,0.5,2.5,12
0.5,1.5,2.5,1.5,12
0.5,3.5,3.5,5.5,12
0.5,2.5,3.5,2.5,12
0.5,3.5,0.5,2.5,12
0.5,3.5,4.5,1.5,12
0.5,4.5,5.5,5.5,12
0.5,2.5,1.5,3.5,13
0.5,4.5,3.5,3.5,13
2.5,1.5,5.5,3.5,13
4.5,1.5,7.5,1.5,13
1.5,2.5,6.004255731483414,1.5000000000000002,13
3.5,3.5,4.5,1.5,14
0.5,3.5,3.5,3.5,14
2.5,3.5,8.5,4.5,14
0.5,4.5,2.5,5.5,14
0.5,4.5,1.5,5.5,15
0.5,5.5,3.5,5.5,15
0.5,2.5,2.5,3.5,15
0.5,4.5,3.5,4.5,16
0.5,1.5,0.5,1.5,16
2.5,3.5,5.5,2.5,16
3.5,4.5,8.5,3.5,17
0.5,4.5,8.5,5.5,18
0.5,3.5,2.5,4.5,19
0.5,4.5,2.5,3.5,20
1.5,3.5,3.5,0.5,21
0.5,5.5,0.5,5.5,24
0.5,3.5,3.5,2.5,24
0.5,2.5,3.5,4.5,24
5.5,3.5,7.5,3.5,24
1.5,1.5,6.5,3.5,1
2.5,1.5,4.5,0.5,1
1.5,0.5,8.5,1.5,1
8.5,2.5,4.5,1.5,1
1.5,2.5,1.5,0.5,1
0.5,5.5,0.5,4.5,1
3.5,3.5,6.5,2.5,1
4.5,3.5,6.5,0.5,1
0.5,1.5,1.5,2.5,1
3.5,3.5,5.5,5.5,1
1.5,3.5,5.5,1.5,2
1.5,3.5,6.5,5.5,2
0.5,4.5,7.5,4.5,2
6.5,2.5,8.5,1.5,2
1.5,2.5,7.5,3.5,2
3.5,3.5,8.5,4.5,2
0.5,3.5,3.5,2.5,3
0.5,4.5,2.5,3.5,3
1.5,3.5,4.5,3.5,3
4.5,1.5,8.5,3.5,3
0.5,2.5,1.5,2.5,3
0.5,2.5,1.5,2.5,3
4.5,2.5,5.5,1.5,3
2.5,2.5,4.5,0.5,3
0.5,3.5,2.5,4.5,3
0.5,5.5,2.5,5.5,3
3.5,2.5,7.5,2.5,4
2.5,3.5,6.5,5.5,4
4.5,3.5,7.5,3.5,4
8.5,3.5,8.5,3.5,4
2.5,4.5,6.5,1.5,4
0.5,0.5,4.5,0.5,4
0.5,2.5,2.5,2.5,4
7.5,3.5,6.5,0.5,5
0.5,2.5,1.5,1.5,5
5.5,5.5,2.5,2.5,5
0.5,2.5,2.5,1.5,5
0.5,4.5,1.5,4.5,5
0.5,3.5,0.5,2.5,5
1.5,3.5,6.5,4.5,6
0.5,0.5,2.5,3.5,6
2.5,1.5,5.5,0.5,6
0.5,1.5,3.5,1.5,6
5.5,2.5,8.5,4.5,6
0.5,3.5,2.5,5.5,6
3.5,2.5,7.5,5.5,6
1.5,4.5,2.5,1.5,6
2.5,4.5,3.5,5.5,7
0.5,2.5,1.5,2.5,7
0.5,1.5,7.5,2.5,7
0.5,3.5,2.5,3.5,7
1.5,0.5,6.5,2.5,7
0.5,4.5,2.5,3.5,7
0.5,2.5,2.5,4.5,8
0.5,2.5,0.5,2.5,8
0.5,3.5,1.5,4.5,8
0.5,4.5,2.5,2.5,8
0.5,3.5,0.5,4.5,8
0.5,4.5,5.5,5.5,8
0.5,4.5,1.5,3.5,8
0.5,1.5,3.5,2.5,8
1.5,5.5,5.5,3.5,8
6.5,2.5,8.5,3.5,8
2.5,3.5,5.5,0.5,8
0.5,3.5,4.5,2.5,9
0.5,2.5,3.5,1.5,9
0.5,5.5,3.5,4.5,9
0.5,3.5,4.5,5.5,9
0.5,4.5,4.5,4.5,9
1.5,3.5,6.5,3.5,9
2.5,3.5,8.5,1.5,9
3.5,2.5,5.5,1.5,9
4.5,1.5,8.5,0.5,10
1.5,4.5,3.5,2.5,10
1.5,3.5,2.5,2.5,10
1.5,3.5,5.5,5.5,10
0.5,1.5,4.5,0.5,10
4.5,2.5,8.5,1.5,10
1.5,1.5,3.5,4.5,10
2.5,1.5,2.5,1.5,10
1.5,2.5,6.5,4.5,10
0.5,3.5,3.5,4.5,10
1.5,2.5,6.5,0.5,10
3.5,2.5,6.5,2.5,11
2.5,2.5,6.5,1.5,11
1.5,2.5,4.5,2.5,11
0.5,1.5,0.5,1.5,11
2.5,1.5,6.5,3.5,11
0.5,4.5,3.5,4.5,12
0.5,3.5,2.5,2.5,12
3.5,4.5,8.5,5.5,13
0.5,5.5,7.5,3.5,13
1.5,1.5,4.5,3.5,14
0.5,2.5,2.5,2.5,14
0.5,3.5,2.5,1.5,14
4.5,3.5,7.5,4.5,15
0.5,4.5,5.5,4.5,17
0.5,5.5,5.5,4.5,19
0.5,4.5,3.5,5.5,19
0.5,3.5,2.5,4.5,20
4.5,3.5,8.5,4.5,20
0.5,2.5,4.5,2.5,20
2.5,4.5,5.5,1.5,21
0.5,3.5,0.5,2.5,21
4.5,2.5,7.5,0.5,21
0.5,2.5,4.5,1.5,22
0.5,2.5,3.5,4.5,22
0.5,4.5,5.5,4.5,22
0.5,3.5,4.5,3.5,22
1.5,3.5,8.5,2.5,22
0.5,4.5,0.5,5.5,22
1.5,3.5,4.5,3.5,23
3.5,4.5,7.5,3.5,23
4.5,3.5,8.5,1.5,23
0.5,5.5,3.5,4.5,23
2.5,4.5,7.5,2.5,23
4.5,3.5,8.5,2.5,24
1.5,3.5,6.5,5.5,24
0.5,3.5,3.5,3.5,24
0.5,0.5,8.5,0.5,24
1.5,3.5,4.500000000000001,5.010511373638846,24
3.5,2.5,5.5,3.5,1
5.5,3.5,5.5,4.5,1
0.5,4.5,3.5,5.5,1
6.5,2.5,7.5,2.5,1
1.5,1.5,7.5,4.5,2
5.5,4.5,0.5,4.5,2
1.5,4.5,3.5,5.5,3
0.5,5.5,6.5,5.5,3
0.5,4.5,1.5,4.5,3
0.5,5.5,7.5,3.5,3
0.5,0.5,2.5,2.5,3
0.5,2.5,1.5,2.5,3
0.5,1.5,3.5,0.5,4
0.5,4.5,5.5,4.5,4
2.5,3.5,7.5,4.5,4
6.5,3.5,8.5,5.5,4
7.5,2.5,8.5,4.5,5
0.5,1.5,1.5,0.5,5
0.5,3.5,4.5,4.5,5
0.5,1.5,6.5,3.5,5
2.5,4.5,6.5,4.5,6
1.5,0.5,6.5,2.5,6
0.5,1.5,5.5,1.5,6
0.5,2.5,4.5,4.5,6
0.5,2.5,4.5,4.5,6
0.5,0.5,5.5,0.5,6
0.5,4.5,5.5,2.5,7
1.5,3.5,7.5,3.5,7
0.5,4.5,4.5,5.5,7
2.5,1.5,6.5,1.5,7
0.5,2.5,3.5,2.5,7
5.5,1.5,8.5,2.5,7
3.5,2.5,8.5,3.5,7
4.5,4.5,8.5,5.5,7
0.5,1.5,1.5,2.5,7
5.5,2.5,7.5,3.5,8
0.5,3.5,1.5,2.5,8
0.5,2.5,3.5,0.5,8
3.5,1.5,6.5,1.5,8
1.5,2.5,4.5,0.5,8
0.5,1.5,2.5,2.5,8
0.5,2.5,1.5,2.5,8
3.5,3.5,6.5,4.5,8
6.5,1.5,6.5,1.5,8
4.5,2.5,6.5,1.5,8
0.5,3.5,1.5,3.5,8
0.5,0.5,1.5,2.5,8
0.5,3.5,1.5,2.5,8
0.5,2.5,1.5,1.5,8
4.5,0.5,0.5,5.5,9
2.5,2.5,7.5,1.5,9
1.5,2.5,7.5,5.5,9
0.5,4.5,4.5,5.5,9
6.5,1.5,4.5,2.5,9
1.5,3.5,5.5,4.5,9
1.5,2.5,4.5,3.5,9
1.5,3.5,4.5,1.5,9
1.5,1.5,3.5,2.5,9
1.5,0.5,2.5,0.5,10
2.5,0.5,5.5,0.5,10
0.5,4.5,3.5,2.5,10
2.5,3.5,5.5,5.5,10
2.5,1.5,5.5,2.5,10
2.5,2.5,5.5,2.5,10
1.5,4.5,2.5,2.5,10
2.5,3.5,6.5,4.5,10
1.5,3.5,5.5,4.5,10
2.5,2.5,4.5,1.5,10
3.5,2.5,6.5,5.5,10
2.5,0.5,8.5,3.5,11
3.5,2.5,6.5,5.5,11
3.5,2.5,6.5,0.5,11
5.5,5.5,7.5,5.5,11
5.5,2.5,7.5,2.5,11
5.5,2.5,8.5,0.5,11
4.5,1.5,8.5,2.5,11
3.5,2.5,5.5,2.5,12
5.5,2.5,5.5,2.5,12
0.5,1.5,3.5,0.5,12
0.5,1.5,2.5,2.5,12
0.5,1.5,2.5,2.5,13
2.5,2.5,7.5,4.5,13
0.5,3.5,1.5,3.5,13
2.5,2.5,4.5,3.5,14
1.5,1.5,5.5,4.5,14
7.5,4.5,8.5,4.997933331758775,14
8.5,2.5,8.5,2.5,14
0.5,4.5,1.5,4.5,15
0.5,4.5,2.5,3.5,16
4.5,2.5,7.500000000000001,2.9835658198254142,17
0.5,5.5,4.5,5.5,17
7.500000000000001,2.9835658198254142,7.5,5.5,18
0.5,4.5,4.5,4.5,19
0.5,3.5,7.5,2.5,20
0.5,2.5,8.5,1.5,21
2.5,3.5,6.5,2.5,22
0.5,3.5,3.5,2.5,23
6.5,2.5,7.5,3.5,23
6.5,2.5,7.5,1.5,23
3.5,4.5,5.5,5.5,23
1.5,0.5,6.5,0.5,23
0.5,5.5,7.5,4.5,24
0.5,2.5,5.5,3.5,24
0.5,2.5,3.5,3.5,24
7.5,1.5,1.5,1.5,24
1.5,4.5,7.5,5.5,24
0.5,1.5,6.5,2.5,24
0.5,2.5,3.5,0.5,24
0.5,0.5,5.5,3.5,1
0.5,3.5,2.5,3.5,1
4.5,3.5,7.5,4.5,1
3.5,4.5,8.5,5.5,1
7.5,4.5,7.5,3.5,1
2.5,3.5,1.5,5.5,2
0.5,2.5,4.5,0.5,2
0.5,4.5,7.5,4.5,3
4.5,3.5,2.5,4.5,3
0.5,4.5,2.5,3.5,3
2.5,2.5,7.5,4.5,3
0.5,2.5,4.5,2.5,3
0.5,5.5,3.5,4.5,3
0.5,2.5,2.5,1.5,3
1.5,4.5,6.5,3.5,4
2.5,1.5,5.5,0.5,4
4.5,2.5,8.5,3.5,4
0.5,2.5,3.5,0.5,4
1.5,2.5,3.5,2.5,4
3.5,4.5,5.5,2.5,4
0.5,1.5,4.5,2.5,4
1.5,5.5,4.5,4.5,5
2.5,2.5,4.5,1.5,5
0.5,4.5,3.5,2.5,5
0.5,2.5,2.5,2.5,5
0.5,3.5,0.5,1.5,6
2.5,2.5,6.5,3.5,6
0.5,3.5,2.5,4.5,6
0.5,2.5,3.5,3.5,7
0.5,1.5,3.5,3.5,7
0.5,4.5,7.5,5.5,7
1.5,3.5,4.5,4.5,7
0.5,0.5,1.5,0.5,7
6.5,3.5,7.5,3.5,7
2.5,4.5,5.5,5.5,7
1.5,0.5,4.5,0.5,8
0.5,2.5,0.5,3.5,8
3.5,3.5,6.5,2.5,8
1.5,0.5,3.5,0.5,8
1.5,1.5,5.5,1.5,8
2.5,0.5,7.5,1.5,8
4.5,0.5,0.5,0.5,9
3.5,4.5,7.5,5.5,9
1.5,2.5,5.5,3.5,9
0.5,2.5,2.5,4.5,9
1.5,3.5,4.5,3.5,10
1.5,2.5,5.5,0.5,10
5.5,3.5,7.5,5.5,10
0.5,4.5,2.5,4.5,10
1.5,4.5,3.5,4.5,10
2.5,4.5,5.5,5.5,10
0.5,1.5,2.5,1.5,10
1.5,1.5,4.5,2.5,10
1.5,3.5,1.5,3.5,11
2.5,4.5,7.5,3.5,11
4.5,2.5,6.5,1.5,11
1.5,2.5,2.5,1.5,12
1.5,3.5,2.5,2.5,12
1.5,3.5,7.5,4.5,13
2.5,1.5,4.5,3.5,13
2.5,2.5,8.5,1.5,13
2.5,1.5,7.5,2.5,13
4.5,3.5,7.5,5.5,14
1.5,1.5,5.5,0.5,15
1.5,1.5,4.977853057673781,3.5,16
0.5,4.5,3.5,5.5,17
0.5,1.5,5.5,0.5,17
2.5,3.5,6.5,1.5,18
2.5,1.5,8.5,1.5,19
0.5,1.5,3.5,2.5,19
0.5,4.5,4.5,3.5,19
3.5,2.5,7.5,0.5,20
0.5,1.5,7.5,1.5,20
4.5,3.5,7.5,2.5,20
0.5,2.5,5.5,1.5,20
0.5,3.5,2.5,5.5,21
2.5,3.5,3.5,4.5,21
0.5,1.5,8.5,1.5,22
1.5,3.5,4.5,4.5,22
2.5,2.5,8.5,3.5,23
0.5,2.5,0.5,4.5,23
0.5,2.5,2.5,2.5,23
0.5,4.5,8.5,4.5,24
1.5,1.5,1.5,0.5,1
7.5,1.5,7.5,0.5,1
0.5,4.5,1.5,3.5,1
0.5,5.5,0.5,3.5,1
1.5,3.5,0.5,3.5,1
0.5,3.5,5.5,3.5,2
0.5,3.5,5.5,4.5,2
0.5,2.5,6.5,1.5,2
2.5,2.5,6.5,4.5,3
4.5,2.5,8.5,0.5,3
3.5,2.5,7.5,3.5,3
0.5,1.5,0.5,3.5,3
2.5,3.5,6.5,4.5,3
2.5,1.5,5.5,2.5,3
0.5,4.5,4.5,4.5,3
0.5,2.5,2.5,0.5,4
0.5,4.5,2.5,4.5,4
4.5,4.5,8.5,1.5,4
1.5,2.5,4.5,3.5,4
3.5,2.5,6.5,1.5,5
0.5,4.5,1.5,5.5,5
0.5,3.5,2.5,3.5,5
0.5,3.5,5.5,4.5,5
4.5,3.5,7.5,3.5,5
0.5,2.5,2.5,4.5,6
2.5,4.5,7.5,1.5,6
7.5,3.5,8.5,2.5,6
1.5,4.5,4.5,3.5,6
0.5,2.5,3.5,3.5,7
0.5,1.5,5.5,0.5,7
0.5,2.5,3.5,1.5,7
1.5,4.5,4.5,2.5,7
0.5,3.5,0.5,3.5,7
0.5,2.5,1.5,2.5,7
3.5,3.5,8.5,4.5,8
0.5,2.5,1.5,0.5,8
0.5,2.5,1.5,1.5,8
0.5,3.5,4.5,5.5,8
0.5,2.5,3.5,4.5,8
1.5,2.5,0.5,2.5,8
0.5,1.5,4.5,4.5,9
0.5,1.5,5.5,1.5,9
0.5,4.5,4.5,4.5,9
0.5,2.5,5.5,1.5,9
2.5,2.5,5.5,2.5,10
4.5,3.5,8.5,4.5,10
0.5,4.5,3.5,3.5,10
1.5,1.5,3.5,4.5,10
4.5,2.5,7.5,0.5,10
5.5,2.5,6.5,2.5,11
3.5,3.5,6.5,1.5,11
0.5,2.5,3.5,2.5,11
6.5,2.5,7.5,1.5,12
0.5,5.5,2.5,5.5,12
7.5,2.5,4.5,1.5,12
0.5,1.5,0.5,2.5,12
3.5,2.5,7.5,1.5,12
1.5,1.5,6.5,0.5,12
0.5,0.5,4.961150562334201,1.5,12
1.5,2.5,6.5,2.5,13
4.961150562334201,1.5,8.5,5.5,13
1.5,3.5,6.5,1.5,14
6.5,2.5,8.5,2.5,14
1.5,3.5,5.5,4.5,17
0.5,5.5,7.5,5.5,17
0.5,2.5,3.5,4.5,20
0.5,1.5,5.5,3.5,20
3.5,3.5,7.5,3.5,22
0.5,5.5,8.5,4.5,22
0.5,2.5,3.5,3.5,23
1.5,4.5,5.5,4.5,23
0.5,3.5,2.5,4.5,23
0.5,3.5,2.5,2.5,23
0.5,2.5,4.5,0.5,23
0.5,1.5,0.5,3.5,23
2.5,2.5,7.5,1.5,24
3.5,3.5,6.5,5.5,24
2.5,4.5,7.5,5.5,24
2.5,2.5,5.5,1.5,24
1.5,4.5,4.5,4.5,24
0.5,3.5,0.5,1.5,24
0.5,3.5,2.5,3.5,24
7.5,1.5,4.5,1.5,1
0.5,4.5,1.5,3.5,1
4.5,3.5,7.5,4.5,1
0.5,0.5,8.5,2.5,1
0.5,3.5,2.5,4.5,1
3.5,1.5,5.5,3.5,1
1.5,1.5,3.5,1.5,1
2.5,5.5,5.5,5.5,1
0.5,5.5,3.5,4.5,1
0.5,2.5,5.5,4.5,1
2.5,3.5,0.5,5.5,1
4.5,1.5,4.5,5.5,2
0.5,2.5,6.5,0.5,2
0.5,4.5,6.5,5.5,3
0.5,3.5,0.5,1.5,3
0.5,0.5,5.5,1.5,3
0.5,5.5,2.5,4.5,3
1.5,3.5,4.5,5.5,3
1.5,2.5,0.5,0.5,3
1.5,1.5,6.5,1.5,3
0.5,5.5,6.5,5.5,4
2.5,2.5,2.5,0.5,4
0.5,1.5,6.5,0.5,4
2.5,4.5,5.5,2.5,4
0.5,3.5,3.5,3.5,4
1.5,2.5,5.5,4.5,4
3.5,4.5,6.5,5.5,4
0.5,1.5,7.5,2.5,4
0.5,2.5,3.5,5.5,4
0.5,2.5,1.5,1.5,4
2.5,1.5,8.5,2.5,5
6.5,1.5,6.5,0.5,5
5.5,2.5,6.5,0.5,5
0.5,0.5,2.5,0.5,5
3.5,1.5,8.5,1.5,5
0.5,4.5,1.5,4.5,5
0.5,1.5,0.5,1.5,5
0.5,1.5,0.5,1.5,5
0.5,1.5,0.5,1.5,6
2.5,0.5,8.5,2.5,6
0.5,1.5,2.5,1.5,6
0.5,2.5,0.5,1.5,6
0.5,1.5,1.5,0.5,6
0.5,0.5,2.5,0.5,6
0.5,1.5,3.5,1.5,6
2.5,2.5,6.5,3.5,6
0.5,4.5,4.5,3.5,6
3.5,4.5,5.5,3.5,7
0.5,1.5,3.5,2.5,7
0.5,3.5,5.5,4.5,7
2.5,1.5,6.5,2.5,7
0.5,1.5,4.5,0.5,7
0.5,3.5,1.5,4.5,7
2.5,3.5,7.5,2.5,7
0.5,2.5,2.5,0.5,7
1.5,0.5,3.5,3.5,7
0.5,0.5,3.5,0.5,7
0.5,3.5,3.5,3.5,7
5.5,3.5,7.5,5.5,8
1.5,5.5,5.5,5.5,8
3.5,2.5,8.5,2.5,8
0.5,2.5,1.5,4.5,8
6.5,2.5,7.5,2.5,8
0.5,4.5,2.5,5.5,8
0.5,2.5,5.5,1.5,8
0.5,2.5,1.5,1.5,8
1.5,1.5,4.009686184293853,0.5,8
0.5,1.5,4.5,1.5,9
0.5,4.5,3.5,4.5,9
0.5,3.5,4.5,4.5,9
0.5,4.5,3.5,3.5,9
5.5,1.5,8.5,0.5,9
1.5,1.5,4.5,2.5,9
1.5,2.5,8.5,4.5,9
3.5,4.5,5.5,0.5,10
3.5,3.5,6.5,1.5,10
0.5,4.5,4.5,4.5,10
0.5,2.5,1.5,0.5,10
2.5,4.5,5.5,2.5,10
0.5,3.5,3.5,3.5,10
2.5,2.5,6.5,5.5,10
0.5,2.5,3.5,3.5,11
1.5,4.5,8.5,3.5,11
2.5,1.5,8.5,5.5,11
1.5,0.5,7.5,0.5,11
3.5,3.5,7.5,5.5,11
0.5,3.5,4.5,0.5,12
0.5,2.5,2.5,2.5,12
0.5,5.5,3.5,3.5,12
1.5,3.5,4.5,2.5,12
0.5,1.5,4.5,2.5,12
2.5,2.5,7.5,5.5,13
4.5,2.5,8.5,1.5,13
4.5,2.5,8.5,0.5,13
1.5,2.5,4.5,5.5,14
4.5,5.5,1.5,1.5,15
0.5,4.5,2.5,4.5,19
0.5,3.5,2.5,0.5,19
0.5,3.5,3.5,2.5,19
0.5,2.5,0.5,1.5,21
7.5,3.5,7.5,3.5,21
0.5,5.5,5.5,4.5,21
0.5,3.5,4.5,1.5,22
0.5,3.5,4.5,2.5,22
0.5,4.5,5.5,3.5,23
0.5,3.5,2.5,3.5,23
0.5,2.5,2.5,4.980254195444301,23
4.5,2.5,7.986105458487025,1.5,23
1.5,3.5,2.5,2.5,23
4.5,1.5,7.5,1.5,24
0.5,3.5,4.984576124015758,4.984576124015758,24
2.5,3.5,5.5,0.9606600582564433,24
7.986105458487025,1.5,6.5,0.5,24
2.5,2.5,5.5,4.5,24
3.5,3.5,8.5,2.5,1
6.5,3.5,8.5,1.5,1
1.5,3.5,1.5,5.5,1
1.5,1.5,1.5,1.5,1
1.5,3.5,2.5,3.5,1
4.5,2.5,5.5,0.5,1
1.5,3.5,3.5,4.5,1
0.5,3.5,1.5,5.5,1
0.5,4.5,8.5,3.5,2
0.5,0.5,6.5,3.5,2
4.5,2.5,5.5,0.5,2
0.5,2.5,3.5,0.5,2
0.5,4.5,4.5,2.5,3
1.5,3.5,3.5,2.5,3
3.5,3.5,7.5,2.5,3
0.5,3.5,2.5,2.5,3
0.5,2.5,1.5,1.5,3
3.5,2.5,6.5,1.5,3
0.5,1.5,1.5,3.5,3
0.5,3.5,3.5,2.5,4
4.5,2.5,7.5,2.5,4
0.5,2.5,5.5,2.5,4
1.5,4.5,8.5,2.5,4
7.5,2.5,8.5,3.5,4
2.5,2.5,7.5,0.5,4
0.5,2.5,2.5,3.5,4
1.5,3.5,7.5,2.5,4
8.5,3.5,3.5,4.5,5
0.5,2.5,3.5,3.5,5
0.5,3.5,2.5,5.5,5
2.5,3.5,8.5,4.5,5
0.5,5.5,2.5,3.5,6
1.5,1.5,5.5,0.5,6
0.5,3.5,3.5,2.5,6
0.5,2.5,5.5,2.5,6
3.5,4.5,5.5,2.5,6
3.5,3.5,5.5,4.5,6
2.5,3.5,4.5,1.5,6
1.5,5.5,3.5,5.5,7
3.5,4.5,7.5,4.5,7
2.5,3.5,3.5,2.5,7
0.5,2.5,5.5,1.5,7
0.5,4.5,2.5,2.5,7
5.5,2.5,8.5,4.5,7
2.5,2.5,7.5,0.5,7
0.5,3.5,2.5,5.5,7
1.5,3.5,4.5,1.5,7
4.5,1.5,5.5,1.5,7
3.5,2.5,6.5,3.5,8
0.5,4.5,3.5,3.5,8
1.5,4.5,3.5,1.5,8
1.5,3.5,1.5,2.5,8
1.5,3.5,2.5,3.5,8
0.5,1.5,4.5,1.5,8
0.5,1.5,4.5,0.5,9
0.5,0.5,6.5,1.5,9
2.5,3.5,6.5,2.5,9
0.5,2.5,1.5,4.5,9
5.5,4.898725006321109,6.5,5.5,9
0.5,4.5,2.5,1.5,10
2.5,3.5,4.5,4.5,10
1.5,4.5,8.5,4.5,10
0.5,1.5,3.5,2.5,10
0.5,1.5,3.5,3.5,10
0.5,4.5,2.5,1.5,11
3.5,2.5,6.5,3.5,11
0.5,2.5,2.5,0.5,11
1.5,5.5,6.5,3.5,12
0.5,0.5,2.5,1.5,12
1.5,0.5,6.5,1.5,12
6.5,2.5,3.5,4.5,12
2.5,1.5,6.5,1.5,13
3.5,4.5,8.5,2.5,13
0.5,2.5,4.5,0.5,15
1.5,5.5,1.5,5.5,15
1.5,5.5,8.5,3.5,16
1.5,4.5,4.5,5.5,19
0.5,5.5,6.5,5.5,19
0.5,3.5,5.5,4.5,20
5.5,4.5,8.5,5.5,21
0.5,4.5,1.5,4.5,22
0.5,3.5,3.5,2.5,22
1.5,5.5,5.5,5.5,22
8.5,5.5,8.5,4.5,22
0.5,3.5,5.5,5.5,23
1.5,4.5,6.5,4.5,23
2.5,1.5,8.5,2.5,23
0.5,4.5,4.5,3.5,23
3.5,2.5,6.5,2.5,23
0.5,2.5,0.5,1.5,23
0.5,4.5,3.5,3.5,23
6.5,4.5,6.5,5.5,24
1.5,3.5,4.5,4.5,24
2.5,2.5,8.5,0.5,24
0.5,1.5,3.5,1.5,24
3.5,2.5,8.5,0.5,1
0.5,0.5,8.5,2.5,2
2.5,2.5,6.5,0.5,3
4.5,4.5,7.5,1.5,3
2.5,4.5,2.5,3.5,3
2.5,3.5,7.5,3.5,3
0.5,1.5,3.5,1.5,3
1.5,3.5,2.5,3.5,3
0.5,3.5,2.5,3.5,3
1.5,2.5,5.5,3.5,3
1.5,3.5,3.5,4.5,4
2.5,3.5,4.5,4.5,4
3.5,1.5,7.5,2.5,4
0.5,3.5,2.5,3.5,4
0.5,3.5,3.5,3.5,4
2.5,3.5,7.5,2.5,4
0.5,2.5,2.5,0.5,4
2.5,3.5,5.5,0.5,4
0.5,4.5,5.5,2.5,4
2.5,4.5,5.5,0.5,5
0.5,3.5,1.5,4.5,5
0.5,5.5,6.5,5.5,5
2.5,3.5,3.5,2.5,5
3.5,3.5,8.5,4.5,5
0.5,2.5,0.5,1.5,5
0.5,2.5,2.5,0.5,5
0.5,3.5,2.5,5.5,6
1.5,4.5,5.5,3.5,6
3.5,2.5,7.5,0.5,6
0.5,5.5,2.5,5.5,6
0.5,0.5,3.5,0.5,7
0.5,2.5,5.5,0.5,7
0.5,3.5,1.5,2.5,7
5.5,3.5,7.5,5.5,7
0.5,2.5,1.5,0.5,8
0.5,4.5,2.5,3.5,8
1.5,2.5,6.5,2.5,8
0.5,3.5,0.5,2.5,8
1.5,3.5,5.5,3.5,8
1.5,2.5,2.5,3.5,8
2.5,5.5,5.5,5.5,8
0.5,4.5,2.5,4.5,8
0.5,2.5,2.5,2.5,8
0.5,2.5,0.5,3.5,8
1.5,5.5,4.5,5.5,8
